ENSG00000136052,2.537947055,6.05E-40
ENSG00000197872,2.749796403,6.37E-40
ENSG00000111961,2.248387986,6.90E-40
ENSG00000129675,-1.417941166,7.68E-40
ENSG00000126524,1.374327482,1.07E-39
ENSG00000162073,-3.055781648,1.29E-39
ENSG00000232956,3.270639146,1.33E-39
ENSG00000144566,1.40678899,1.35E-39
ENSG00000162613,1.314558161,1.44E-39
ENSG00000182934,1.030656444,1.78E-39
ENSG00000142405,-4.158916495,2.28E-39
ENSG00000106012,-2.825692219,2.59E-39
ENSG00000179583,-2.823463385,2.59E-39
ENSG00000164136,3.631856078,3.80E-39
ENSG00000143514,2.668307017,4.07E-39
ENSG00000151702,-3.130593696,4.50E-39
ENSG00000120833,5.336508797,5.75E-39
ENSG00000122641,10.37864736,5.92E-39
ENSG00000100354,-2.139187254,6.24E-39
ENSG00000138018,2.128665018,6.99E-39
ENSG00000117360,1.635506195,7.62E-39
ENSG00000117597,1.210152502,8.85E-39
ENSG00000156261,1.110593892,9.15E-39
ENSG00000073008,2.836968898,1.05E-38
ENSG00000180316,4.938380726,1.05E-38
ENSG00000176928,6.180634243,1.21E-38
ENSG00000100365,-1.947628152,1.22E-38
ENSG00000166548,-3.318116609,1.27E-38
ENSG00000147650,2.998286093,1.30E-38
ENSG00000186918,-3.069238105,1.36E-38
ENSG00000158050,4.703065491,1.38E-38
ENSG00000244165,-3.021605893,1.43E-38
ENSG00000113013,1.060497679,1.53E-38
ENSG00000116005,-3.506208197,1.78E-38
ENSG00000125457,-2.504145788,2.25E-38
ENSG00000078081,3.652344729,2.43E-38
ENSG00000141401,-3.927788153,2.60E-38
ENSG00000026025,1.952206696,2.77E-38
ENSG00000197442,2.886132393,3.32E-38
ENSG00000005700,1.364963714,3.61E-38
ENSG00000105639,3.461212201,3.64E-38
ENSG00000104131,1.478704188,3.75E-38
ENSG00000122224,-3.211913356,5.92E-38
ENSG00000170852,1.094152082,6.04E-38
ENSG00000078403,-2.102578616,6.10E-38
ENSG00000185262,1.835928933,6.22E-38
ENSG00000142347,-2.138966353,6.47E-38
ENSG00000108840,-3.067311998,6.63E-38
ENSG00000162734,1.531733138,7.47E-38
ENSG00000124145,3.216934846,8.58E-38
ENSG00000087074,2.372284402,1.15E-37
ENSG00000277632,7.762827419,1.49E-37
ENSG00000110080,2.945427083,1.50E-37
ENSG00000172817,8.247087813,1.54E-37
ENSG00000004660,-4.138686845,1.92E-37
ENSG00000136244,10.49144792,2.06E-37
ENSG00000102882,-2.572796888,2.25E-37
ENSG00000095383,-2.528695512,3.59E-37
ENSG00000106608,1.621446578,3.73E-37
ENSG00000267034,4.097196004,3.84E-37
ENSG00000116161,-1.493749755,4.70E-37
ENSG00000198909,-1.960781656,4.70E-37
ENSG00000042286,1.629045978,4.78E-37
ENSG00000059804,2.751628736,5.42E-37
ENSG00000135596,-1.552379394,5.68E-37
ENSG00000176022,1.186202812,7.43E-37
ENSG00000122986,-4.523914646,8.10E-37
ENSG00000137757,8.682166559,8.59E-37
ENSG00000119138,2.168044731,8.62E-37
ENSG00000198894,-2.470333101,9.16E-37
ENSG00000155111,-2.031067963,9.33E-37
ENSG00000124201,2.510177885,1.15E-36
ENSG00000214113,2.110116354,1.49E-36
ENSG00000198604,2.377048166,1.82E-36
ENSG00000183722,3.171598372,1.91E-36
ENSG00000070759,-3.918571865,1.92E-36
ENSG00000142327,-1.633109922,1.92E-36
ENSG00000183597,-1.49006512,1.95E-36
ENSG00000140406,2.037196319,2.38E-36
ENSG00000162783,2.458005432,2.43E-36
ENSG00000197982,2.5665073,2.50E-36
ENSG00000151490,-4.055393839,3.04E-36
ENSG00000160791,2.279619747,3.06E-36
ENSG00000151014,6.247983858,3.20E-36
ENSG00000141682,3.492169835,3.34E-36
ENSG00000033178,1.060238407,3.73E-36
ENSG00000137331,5.373733586,5.23E-36
ENSG00000095139,1.130150477,6.17E-36
ENSG00000134375,1.333084356,7.48E-36
ENSG00000177728,-1.727586008,7.71E-36
ENSG00000115956,2.844199851,7.86E-36
ENSG00000132718,-2.013345483,1.09E-35
ENSG00000226380,4.391390276,1.09E-35
ENSG00000128245,-1.24098426,1.19E-35
ENSG00000205189,3.615866941,1.36E-35
ENSG00000079332,1.359162905,1.38E-35
ENSG00000161642,-3.341424971,1.50E-35
ENSG00000106009,-1.748837415,1.86E-35
ENSG00000147454,2.848588516,2.00E-35
ENSG00000010244,1.027905368,2.08E-35
ENSG00000156671,1.800838689,2.12E-35
ENSG00000115946,1.877558172,2.14E-35
ENSG00000049449,2.293968854,2.29E-35
ENSG00000163590,-2.652433065,3.04E-35
ENSG00000169860,-2.90463056,3.42E-35
ENSG00000099875,-1.51457719,4.08E-35
ENSG00000136490,-1.289584338,4.62E-35
ENSG00000167881,1.222107037,4.65E-35
ENSG00000043462,3.493418854,4.83E-35
ENSG00000133216,-3.101780732,4.89E-35
ENSG00000250274,6.384473355,5.21E-35
ENSG00000234456,2.955012883,5.41E-35
ENSG00000113811,1.763474229,6.03E-35
ENSG00000144959,-2.954941458,7.16E-35
ENSG00000156171,-1.745736754,1.12E-34
ENSG00000099860,2.723230968,1.49E-34
ENSG00000126351,-2.049210937,1.51E-34
ENSG00000204371,-3.41684853,1.56E-34
ENSG00000164111,1.579241079,1.65E-34
ENSG00000168159,-1.33437067,1.70E-34
ENSG00000095370,-3.251087354,1.84E-34
ENSG00000105514,-3.429987543,1.86E-34
ENSG00000153037,1.66048983,1.86E-34
ENSG00000198839,1.637523845,1.86E-34
ENSG00000188483,-3.915887317,1.94E-34
ENSG00000189319,-2.84252207,1.99E-34
ENSG00000010404,-1.110343221,2.25E-34
ENSG00000148218,-2.264291389,2.31E-34
ENSG00000089060,-2.17669274,2.47E-34
ENSG00000015285,-2.170813769,2.68E-34
ENSG00000100938,-1.631295637,2.85E-34
ENSG00000013523,-2.496908175,3.97E-34
ENSG00000172183,5.341602944,4.33E-34
ENSG00000143653,-1.813317039,5.00E-34
ENSG00000138756,-1.930827258,5.13E-34
ENSG00000185947,1.436245621,8.00E-34
ENSG00000162645,4.834803844,8.13E-34
ENSG00000128829,-1.53377707,9.14E-34
ENSG00000179981,-2.429840071,9.16E-34
ENSG00000163393,-2.884219047,9.66E-34
ENSG00000062194,1.220390813,1.05E-33
ENSG00000167193,1.00241647,1.25E-33
ENSG00000277969,2.214796239,1.26E-33
ENSG00000095002,-2.748109846,1.48E-33
ENSG00000164236,3.939912583,1.70E-33
ENSG00000213722,-2.091258565,1.71E-33
ENSG00000114030,1.067039148,1.80E-33
ENSG00000152689,-2.859432251,1.80E-33
ENSG00000125148,3.44950105,1.99E-33
