,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ABSLFC,FC
ENSG00000101546,29.498702798082,-1.03640389447349,0.373057392858524,-2.77813525294895,0.00546718558204038,0.013102505741255,1.03640389447349,-2.05110862031951
ENSG00000101665,481.371995791037,-1.01080483711925,0.293860912950782,-3.43973898049022,0.000582275459939907,0.00178770607128857,1.01080483711925,-2.01503491530953
ENSG00000101773,345.858104280934,-1.36831055234995,0.135020290970201,-10.1341105290015,3.89905824543038e-24,2.28732070534369e-22,1.36831055234995,-2.58168064976264
ENSG00000102007,1535.22111560161,1.46308859303909,0.132994378742878,11.0011310768835,3.7736851515235e-28,3.26491637641882e-26,1.46308859303909,2.75697960139861
ENSG00000102038,11.3427338608803,-2.17038494069379,0.519453573132375,-4.17820774165838,2.93815231154899e-05,0.000121215161916598,2.17038494069379,-4.50143485388684
ENSG00000102078,42.6933724015423,1.11225184713679,0.251177851679308,4.42814459834166,9.50471754114627e-06,4.37945337738793e-05,1.11225184713679,2.16182815528385
ENSG00000102096,891.464296299916,-1.17397487158636,0.175114298721538,-6.70404918477379,2.02721977944277e-11,2.44282014705198e-10,1.17397487158636,-2.25632497460392
ENSG00000102098,11.4162962756017,-1.28525161662475,0.356938582179199,-3.60076405519954,0.000317283411503729,0.00104025362779276,1.28525161662475,-2.43724556383446
ENSG00000102172,4426.77811472655,-1.33370258373859,0.1234330752251,-10.8050664808146,3.25720980712264e-27,2.70146242347978e-25,1.33370258373859,-2.52048712300853
ENSG00000102178,410.291725311983,1.34702438015918,0.12827996476924,10.500660664994,8.57776603666101e-26,5.92851806648766e-24,1.34702438015918,2.54386900206436
ENSG00000102524,697.786076405116,-1.84034048945661,0.418713741908518,-4.39522352686167,1.10658824579412e-05,5.01803553692311e-05,1.84034048945661,-3.58094532041267
ENSG00000102554,52.0682040514733,-1.65631481828237,0.29410848074139,-5.63164589510349,1.78497884684912e-08,1.36379641754812e-07,1.65631481828237,-3.15210330665356
ENSG00000102575,14534.0158886417,-1.00206335827246,0.228327387636777,-4.38871292946487,1.14023461574045e-05,5.14925328159768e-05,1.00206335827246,-2.00286246841701
ENSG00000102580,8276.02518677474,-1.31141709714333,0.155557740295909,-8.43042007841392,3.44426551485764e-17,9.58813358372177e-16,1.31141709714333,-2.48185201923355
ENSG00000102763,253.901788007513,1.47648061984858,0.422457733293683,3.49497832206132,0.00047410026015995,0.00149364611707741,1.47648061984858,2.78269081545569
ENSG00000102781,116.892302041462,1.21616836689693,0.227837836327217,5.33786831240044,9.4045723003034e-08,6.29729323404503e-07,1.21616836689693,2.32328858287113
ENSG00000102794,1514.61138798428,-6.797453397198,0.468378459115302,-14.5127370076698,1.00624018395178e-47,4.84041778088166e-45,6.797453397198,-111.233951810873
ENSG00000102871,180.75586068866,-1.16444142813084,0.228134300307656,-5.10419269071117,3.32209642633323e-07,1.99160177582669e-06,1.16444142813084,-2.24146415471787
ENSG00000102879,605.271788094532,1.66674453529375,0.185260454710475,8.99676370706602,2.32469188248874e-19,8.12696063337487e-18,1.66674453529375,3.17497346666096
ENSG00000102882,223.870457498128,1.95371221607446,0.199662498278872,9.78507347606998,1.30500465223705e-22,6.73561628661064e-21,1.95371221607446,3.87369996726916
ENSG00000102908,807.113021313288,-1.46405998292693,0.275184266393906,-5.32028957219245,1.03602217681979e-07,6.87593967904792e-07,1.46405998292693,-2.75883654540752
ENSG00000102962,2852.10759258929,1.06963527539181,0.451791098238823,2.36754393692456,0.0179065937334396,0.0366294771625012,1.06963527539181,2.09890268112789
ENSG00000102970,13.5919512014868,3.13876538215632,0.897607624947561,3.49681229851372,0.000470853005163515,0.00148582478092271,3.13876538215632,8.80770031871538
ENSG00000103066,409.369390838633,1.79920553599386,0.237311492562961,7.58161990623575,3.4126683580193e-14,6.30426262266361e-13,1.79920553599386,3.48028520024594
ENSG00000103168,89.3987865300103,-1.11199079939231,0.194266741545551,-5.72404103010896,1.04019610713484e-08,8.27888708431741e-08,1.11199079939231,-2.16143701973972
ENSG00000103196,36.1809017307881,1.27477766211697,0.351472001235973,3.62696788829304,0.000286768941468762,0.000953728785979903,1.27477766211697,2.41961525583552
ENSG00000103253,30.6834361544751,-1.11016461612047,0.455620417062977,-2.43659979786863,0.0148260777267782,0.0310732678184445,1.11016461612047,-2.1587027738506
ENSG00000103257,3105.62994937205,-3.21401936167054,0.226957045082144,-14.1613553371179,1.58899666316417e-45,6.58940478317667e-43,3.21401936167054,-9.27932176822821
ENSG00000103313,268.634539654408,-2.98909134847613,0.357660015196786,-8.35735397156856,6.41406265507857e-17,1.70452444211272e-15,2.98909134847613,-7.93973770939646
ENSG00000103319,289.493209815439,-1.04360562825387,0.251773834273681,-4.14501225381292,3.39795538783887e-05,0.000137727709788171,1.04360562825387,-2.06137306843866
ENSG00000103326,304.606844037225,-1.01152678361589,0.195598087358261,-5.17145539241987,2.3227772539248e-07,1.43544292167007e-06,1.01152678361589,-2.01604352170662
ENSG00000103335,481.401998568177,-1.45886967971431,0.269772644255771,-5.40777469761225,6.38126260050734e-08,4.39524994465643e-07,1.45886967971431,-2.74892906603602
ENSG00000103342,2215.93464365499,-1.00827068858526,0.104115375125359,-9.6841670826356,3.52066463110567e-22,1.70827819985462e-20,1.00827068858526,-2.01149853688854
ENSG00000103351,27.1835027004936,1.66361933885041,0.337809840026996,4.92472137199278,8.44806418198507e-07,4.69267528187309e-06,1.66361933885041,3.16810321606224
ENSG00000103365,1151.99825194057,1.06367117359608,0.147003557513291,7.23568321467263,4.63191361234036e-13,7.19682081421255e-12,1.06367117359608,2.09024372711269
ENSG00000103381,892.543750010288,1.20446871172363,0.179395389330949,6.714044971923,1.8930192381451e-11,2.29259308740513e-10,1.20446871172363,2.30452387111514
ENSG00000103490,133.924028324492,1.00181818560734,0.231408071050975,4.32922750298825,1.49633293777541e-05,6.55743899882459e-05,1.00181818560734,2.00252212940341
ENSG00000103502,398.663107161673,1.36468241701045,0.197234647038709,6.91908058497763,4.54584233994064e-12,6.04737831638564e-11,1.36468241701045,2.57519631413964
ENSG00000103528,38.1574761745604,1.12132735572086,0.352363266326231,3.18230491904538,0.00146107906930941,0.00408269031423951,1.12132735572086,2.17547035232281
ENSG00000103569,15893.2531651458,-1.06243477371648,0.278505090601114,-3.81477685532914,0.00013630604590075,0.000486270100267701,1.06243477371648,-2.08845314079966
ENSG00000103653,1346.35229807033,1.22464634067992,0.150943969812037,8.1132511766115,4.92830529035892e-16,1.15531772752157e-14,1.22464634067992,2.33698154400944
ENSG00000103876,472.592267556151,1.11837815771311,0.164336714875454,6.80540656152642,1.00764262425679e-11,1.26096880325829e-10,1.11837815771311,2.17102773670496
ENSG00000103888,39.705776334845,3.12267331283459,0.368318593247295,8.47818538104042,2.28733311686761e-17,6.54939715796427e-16,3.12267331283459,8.71000358622712
ENSG00000104067,12.5923916792475,-2.35386489184791,0.460843877099985,-5.10772738624716,3.26056607567374e-07,1.95861976154108e-06,2.35386489184791,-5.11191870005379
ENSG00000104213,49.6212932701951,-3.52845807966261,0.569904566404843,-6.19131392808686,5.96647429332254e-10,5.70825933583905e-09,3.52845807966261,-11.5390942443546
ENSG00000104267,306.862868308149,1.35584708065296,0.39837566692297,3.40343849594391,0.000665433928269438,0.00201574519429931,1.35584708065296,2.55947352034223
ENSG00000104312,1660.19714024114,-1.62766143697191,0.18825222629946,-8.64617364143531,5.32550574909536e-18,1.61321239643881e-16,1.62766143697191,-3.09011694336659
ENSG00000104320,6082.71435929532,-2.64221425991325,0.167566397705064,-15.7681629258621,5.15268338203583e-56,4.42615502516878e-53,2.64221425991325,-6.24289092709343
ENSG00000104341,120.173163062461,1.11330182189391,0.37342978792443,2.98128820435504,0.00287038518178503,0.00744430713740496,1.11330182189391,2.16340207847449
ENSG00000104447,196.560409982508,1.52105975780701,0.170066988065841,8.94388602459482,3.75720032619061e-19,1.29467309807359e-17,1.52105975780701,2.87001794563685
ENSG00000104450,39.2764314866667,-1.00331763120118,0.296132790881411,-3.38806664474711,0.000703871593375462,0.00212021784733434,1.00331763120118,-2.00460450567342
ENSG00000104524,14.7705943981791,-1.04544420307906,0.389281355704355,-2.68557481050553,0.00724051636551847,0.016696922303303,1.04544420307906,-2.06400176302347
ENSG00000104635,95.0641458102945,-1.50138680219205,0.239356711574456,-6.27259119794939,3.55088339215809e-10,3.53208632540059e-09,1.50138680219205,-2.83114728020664
ENSG00000104660,665.061313003099,1.09210681177408,0.193129810232267,5.65478115709148,1.56044966413788e-08,1.21070759102723e-07,1.09210681177408,2.13185130063322
ENSG00000104870,4722.17032903577,-1.4800313762307,0.162548974807295,-9.10514125349182,8.61542529470367e-20,3.16847414660876e-18,1.4800313762307,-2.78954800009577
ENSG00000104884,43.2159931280272,1.50031111562398,0.291829293334373,5.14105728894375,2.73196729640499e-07,1.66690201453914e-06,1.50031111562398,2.82903713776609
ENSG00000104885,1172.69620567406,-1.06093953532598,0.320713603563018,-3.30805903940247,0.000939450022316069,0.00274619007495699,1.06093953532598,-2.0862897469082
ENSG00000104903,172.000938643997,2.0769195606895,0.201297978412677,10.3176374500475,5.86485142016706e-25,3.71214227257521e-23,2.0769195606895,4.21905402295127
ENSG00000104915,156.328205654084,1.27824710274671,0.225366263868157,5.67186534846454,1.41250982955493e-08,1.10089716203678e-07,1.27824710274671,2.42544102862503
ENSG00000104918,49.0480639745554,2.45229577634423,0.56747645959009,4.32140529338543,1.55038595464596e-05,6.77052646543982e-05,2.45229577634423,5.47286312805812
ENSG00000104921,576.07117696871,3.02600182328169,0.638554030823508,4.73883442467542,2.14951048955179e-06,1.10896667298798e-05,3.02600182328169,8.14549189240399
ENSG00000104972,1849.86897189367,1.48175709361966,0.363747799068456,4.07358366817444,4.62952091685219e-05,0.000182156632015431,1.48175709361966,2.79288678735285
ENSG00000104974,358.081825980896,2.37332322883056,0.314502438199243,7.54627926708479,4.47869146098589e-14,8.1360639742925e-13,2.37332322883056,5.18133271786506
ENSG00000105011,25.19482876709,1.94676387954602,0.428575126453018,4.54240985858855,5.56147797829004e-06,2.66039515381527e-05,1.94676387954602,3.85508823158193
ENSG00000105048,8.19336345602164,1.67396484553502,0.709031784675438,2.36091650856143,0.0182298343222012,0.0372210505193195,1.67396484553502,3.19090320485388
ENSG00000105223,7246.01953394021,-2.11943530772072,0.267050734178792,-7.93645190393578,2.08046990142453e-15,4.53255997002381e-14,2.11943530772072,-4.34523832634672
ENSG00000105227,12.3787322538802,1.33840792271392,0.501404249944507,2.66931906313528,0.00760052115133426,0.017426857457759,1.33840792271392,2.52872109293263
ENSG00000105245,24.3720159477713,1.11114214644668,0.360820068479655,3.0794909804451,0.00207354648880159,0.00558237521252025,1.11114214644668,2.1601659468942
ENSG00000105369,37.7710151268037,-1.01491652626533,0.354971458087676,-2.85914966722381,0.00424778319906789,0.0104845681480843,1.01491652626533,-2.02078596775582
ENSG00000105371,18.7344241054967,-1.5529551665411,0.389828973840074,-3.98368328357809,6.78552930166165e-05,0.000257910162395016,1.5529551665411,-2.93417550393519
ENSG00000105374,85.2142591846279,1.26080392205932,0.51488937041422,2.4486889699141,0.014337719818267,0.0302113490886112,1.26080392205932,2.39629233836528
ENSG00000105447,380.930626556478,-1.26144248291406,0.200074475747028,-6.30486461705898,2.88445914124219e-10,2.91500047332593e-09,1.26144248291406,-2.39735321202993
ENSG00000105472,31.5464248624168,-1.3955904524842,0.321265173526766,-4.34404525446618,1.39882679741825e-05,6.17105321560962e-05,1.3955904524842,-2.63096207519145
ENSG00000105501,16.1423935577132,1.51092375103027,0.38528853016216,3.92153836085999,8.79854374736254e-05,0.000327285144156455,1.51092375103027,2.84992460079071
ENSG00000105514,241.585920622176,2.34359827742349,0.276863215042763,8.46482360273648,2.56540667891298e-17,7.29351790085283e-16,2.34359827742349,5.07567001239878
ENSG00000105516,30.2322957677914,2.67655191909246,0.775473340228712,3.45150733138429,0.000557464611393931,0.00171943303837482,2.67655191909246,6.3932606770552
ENSG00000105520,229.182247398708,1.17896801962617,0.196753448572851,5.99210854080479,2.07137593970947e-09,1.81694872727543e-08,1.17896801962617,2.26414761406502
ENSG00000105609,151.226640479643,-1.6066789628552,0.443271920056177,-3.62458998677738,0.000289420237844316,0.000960686663073624,1.6066789628552,-3.04549970115624
ENSG00000105610,12.684697460849,2.34050801053858,0.683585901062633,3.42386817355399,0.000617365611725161,0.00188341929137666,2.34050801053858,5.06480951340005
ENSG00000105697,147.327514378821,-1.02770212720567,0.430442686595826,-2.3875469585354,0.0169612357663732,0.0349611161735709,1.02770212720567,-2.03877437742849
ENSG00000105711,48.1358460910459,-2.48536053287183,0.297299986061542,-8.35977345911263,6.28388057417711e-17,1.68307233374285e-15,2.48536053287183,-5.59974267635851
ENSG00000105722,253.240287051989,1.11265944807747,0.162231572417332,6.85846430197456,6.9604719506385e-12,8.89400798872617e-11,1.11265944807747,2.16243901735299
ENSG00000105738,129.088970293351,1.3865659224818,0.224801578334433,6.16795457022564,6.9179011858852e-10,6.53532440388495e-09,1.3865659224818,2.61455591215804
ENSG00000105825,736.431401442567,4.56862780320241,0.805001169857459,5.67530579366906,1.38441124957357e-08,1.08109933034882e-07,4.56862780320241,23.729796168952
ENSG00000105849,456.353613315482,-2.06615874945405,0.147634138360213,-13.9951285820684,1.66927500670819e-44,6.27334413458522e-42,2.06615874945405,-4.18770190359757
ENSG00000105854,47.257455889785,-1.16660411138418,0.220928257761677,-5.28046580914352,1.28855869442324e-07,8.38085822559973e-07,1.16660411138418,-2.24482675878052
ENSG00000105875,292.52328612768,1.05106511668968,0.238381144843943,4.40917891126736,1.03763277981707e-05,4.72494199548661e-05,1.05106511668968,2.07205904832674
ENSG00000105889,7.47091480173451,4.267395372095,0.820783144464814,5.19917520343029,2.00174778133567e-07,1.25315038096527e-06,4.267395372095,19.258125402421
ENSG00000105926,28.2993492087919,-1.66677983151724,0.314360456299509,-5.30212944445277,1.14459632532279e-07,7.54241940182566e-07,1.66677983151724,-3.17505114485403
ENSG00000105939,1405.84521933455,-2.06174588992995,0.249309154008634,-8.26983629272812,1.34143079398372e-16,3.40338538574858e-15,2.06174588992995,-4.17491229391229
ENSG00000105976,2113.15743684067,1.09806949084116,0.19681988233907,5.57905775469104,2.41824944468902e-08,1.80324342131495e-07,1.09806949084116,2.1406805053427
ENSG00000105993,5259.01802085341,-1.10826216810374,0.0791710701141262,-13.9983224491745,1.59593505957082e-44,6.19119839561247e-42,1.10826216810374,-2.15585801934532
ENSG00000106012,90.3925178283059,1.41400479242532,0.221870431432399,6.37311057312361,1.85232233767573e-10,1.92866047037995e-09,1.41400479242532,2.66475850211362
ENSG00000106066,1592.2867114718,-2.69075757089404,0.471736687061495,-5.70393960167714,1.17069573771538e-08,9.24411486655623e-08,2.69075757089404,-6.45652355678312
ENSG00000106070,207.982631680744,-1.03761975746725,0.236226542295995,-4.39247743874228,1.1206626272745e-05,5.07229535400946e-05,1.03761975746725,-2.05283796586578
ENSG00000106144,220.570540093015,1.211452660497,0.185646814768501,6.52557740895078,6.77400615634101e-11,7.56399238961532e-10,1.211452660497,2.31570689700677
ENSG00000106178,9990.90171727097,3.35118089255936,0.801539792610676,4.18092891139479,2.90320626540232e-05,0.000119938023180104,3.35118089255936,10.2048345881086
ENSG00000106258,88.8863731168341,4.14947710595847,0.550532854388702,7.5372015909313,4.80163763923811e-14,8.65734546468928e-13,4.14947710595847,17.7466782363321
ENSG00000106351,14.8895036074067,1.55939791775785,0.396907179082413,3.92887304624454,8.5344877960348e-05,0.000318094994035998,1.55939791775785,2.94730817302561
ENSG00000106366,2571.55242674418,-2.41645966401552,0.45436776377004,-5.31829028530842,1.04746859353228e-07,6.94041724838521e-07,2.41645966401552,-5.33859336270901
ENSG00000106367,232.842570779183,1.12993799118238,0.139765383119845,8.08453399518458,6.24023393447731e-16,1.44874620262595e-14,1.12993799118238,2.18849333634897
ENSG00000106462,183.814773299296,-1.47319109853863,0.226031046154388,-6.51764933889828,7.14177057595036e-11,7.93046472265734e-10,1.47319109853863,-2.77635316778763
ENSG00000106605,792.732984623481,-1.54622429720551,0.184594761279952,-8.37631732604013,5.46095491781668e-17,1.48247051561317e-15,1.54622429720551,-2.92051804180385
ENSG00000106665,406.62219591889,-1.06934911506293,0.180720258174489,-5.91715132473113,3.27565297428644e-09,2.78789827804449e-08,1.06934911506293,-2.09848640249566
ENSG00000106701,782.640439066255,-1.50414000912073,0.191974057068528,-7.83512122465485,4.6839058420437e-15,9.67846248392054e-14,1.50414000912073,-2.83655533698139
ENSG00000106780,1574.93701810011,1.65538246509694,0.307267921502239,5.38742364319629,7.14748246897071e-08,4.8755317170642e-07,1.65538246509694,3.1500668928275
ENSG00000106785,635.156406706895,-2.54865883288344,0.399637093800433,-6.37743310723844,1.80080663057981e-10,1.8842409183826e-09,2.54865883288344,-5.85090110381832
ENSG00000106853,309.969950225169,1.98149372707126,0.330263035017759,5.99974419469837,1.97628616285422e-09,1.74115878347874e-08,1.98149372707126,3.94901740688345
ENSG00000106952,457.885647771468,-4.53290905258214,0.498158470675297,-9.09933147666321,9.08895486188456e-20,3.32230307504631e-18,4.53290905258214,-23.1494987847694
ENSG00000107104,1100.80661564512,-2.35293880593651,0.410491622769567,-5.73200200788835,9.92520973274432e-09,7.94148850605344e-08,2.35293880593651,-5.10863834166556
ENSG00000107130,982.859162695854,-1.22989027392814,0.276920500824516,-4.44131174927898,8.94121478606151e-06,4.13565573142983e-05,1.22989027392814,-2.34549150223375
ENSG00000107201,1312.94898275723,-3.22217200323115,0.434827101616981,-7.41023729029065,1.26073631390639e-13,2.11754398198857e-12,3.22217200323115,-9.33190747516884
ENSG00000107331,59.6530777871151,-2.06785726305091,0.299257998794934,-6.90994817641583,4.84830787350981e-12,6.40722532822296e-11,2.06785726305091,-4.19263507181796
ENSG00000107338,63.7101578192312,2.03090014664495,0.284697743103353,7.13353089668742,9.78263374097626e-13,1.46508036574073e-11,2.03090014664495,4.08659747510533
ENSG00000107443,265.436789739379,-1.0169414971233,0.17164612861079,-5.92463987014372,3.12982520001118e-09,2.66945233016556e-08,1.0169414971233,-2.02362434018887
ENSG00000107736,67.3659712329076,-1.84800617436897,0.304003187905893,-6.0789039322214,1.21006825253029e-09,1.10663732356876e-08,1.84800617436897,-3.60002312632726
ENSG00000107738,400.499453144557,1.5601673082225,0.317821402298584,4.90894350392667,9.15683502393115e-07,5.056019191818e-06,1.5601673082225,2.9488803941206
ENSG00000107771,1234.63313244772,-1.01376398763069,0.149951448426245,-6.76061484080506,1.37407363819528e-11,1.68954837994915e-10,1.01376398763069,-2.01917224914318
ENSG00000107779,13.1232055964454,1.01975868873364,0.453062549041167,2.25081214700221,0.0243974378644775,0.0480245801416949,1.01975868873364,2.02757978965542
ENSG00000107798,40745.9128168689,-2.57771784249859,0.194887866175508,-13.2266717938058,6.15532153688642e-40,1.60921514788252e-37,2.57771784249859,-5.96994583683835
ENSG00000107815,83.9402497054879,-1.35606303633606,0.21804137112851,-6.21929237244069,4.99401977279737e-10,4.84730280772084e-09,1.35606303633606,-2.55985667423676
ENSG00000107882,235.049435127085,2.21939978972924,0.293365910812362,7.56529544821167,3.86984027941563e-14,7.12690646251951e-13,2.21939978972924,4.65699647365534
ENSG00000107937,857.189051316418,-1.4056839443191,0.0858824955921931,-16.3675255897766,3.26209443028149e-60,3.2691623015471e-57,1.4056839443191,-2.64943355087646
ENSG00000107968,2532.53170396401,-2.7158014151099,0.327893030000935,-8.28258354592703,1.20531341843863e-16,3.09063948190681e-15,2.7158014151099,-6.56958125039926
ENSG00000108021,464.327601669266,-1.27637289173078,0.193036308206839,-6.61208714353956,3.789388036701e-11,4.36924070271968e-10,1.27637289173078,-2.42229217407314
ENSG00000108262,174.609260078977,1.12565455140613,0.184119500112745,6.11371718213899,9.73367466848387e-10,9.00439781255285e-09,1.12565455140613,2.18200521756263
ENSG00000108306,254.843934377962,1.33563326057109,0.186781001955198,7.15079824280767,8.62747169881032e-13,1.30508144213702e-11,1.33563326057109,2.52386240574004
ENSG00000108342,191.19310460465,-2.5741270455617,0.955920498753003,-2.69282544826651,0.00708493507851593,0.0164092842457978,2.5741270455617,-5.95510541173934
ENSG00000108468,317.18096446606,1.4548985645706,0.121552549984683,11.9692969399155,5.14628454101075e-33,7.7361522362744e-31,1.4548985645706,2.74137285812971
ENSG00000108622,38.8905995902455,-1.0478412300326,0.272570039742904,-3.84430083005803,0.000120896627076355,0.000436345389321802,1.0478412300326,-2.0674339368962
ENSG00000108666,32.6356251417958,1.38190932126872,0.353941240852022,3.90434671569251,9.44802515255526e-05,0.000349606001491168,1.38190932126872,2.60613048861668
ENSG00000108679,41.1461458978447,-1.47332433520583,0.352282033159357,-4.18222956757879,2.88664276174079e-05,0.000119458932734669,1.47332433520583,-2.77660958311745
ENSG00000108688,3116.7136295011,3.9744112071527,0.370783086598235,10.718965753309,8.29253974356545e-27,6.56092651027093e-25,3.9744112071527,15.7187131446631
ENSG00000108691,42500.2096250873,1.30557171631303,0.34362734235626,3.79938251525824,0.000145057056702095,0.000514740679816877,1.30557171631303,2.47181662045809
ENSG00000108702,2786.44258375351,4.96110780342051,1.04631607924159,4.74150010866363,2.1214154401054e-06,1.09635333402267e-05,4.96110780342051,31.1488674427672
ENSG00000108771,444.819086192827,-3.4839730066586,0.407986145066551,-8.53943950986446,1.34874443454549e-17,3.90843387225159e-16,3.4839730066586,-11.1887193149999
ENSG00000108819,1313.04538003481,1.18661597763339,0.141957312994498,8.35896335738182,6.32717576548936e-17,1.69090257235056e-15,1.18661597763339,2.27618209420272
ENSG00000108840,266.260197463942,2.28572310968304,0.235603365499371,9.70157240682173,2.96887442819082e-22,1.46326573251733e-20,2.28572310968304,4.87608444036614
ENSG00000108950,59.3224249138009,-1.29505463950563,0.389676673246,-3.32340816995241,0.000889246951712169,0.00261469042574341,1.29505463950563,-2.45386288843499
ENSG00000108960,162.334691865115,-1.35775157877152,0.184831482497375,-7.34588913331255,2.04395748267008e-13,3.34430376688305e-12,1.35775157877152,-2.56285450606538
ENSG00000109103,158.22811932366,1.40756923302742,0.178812088588023,7.87177893923276,3.49633561835744e-15,7.33825082518031e-14,1.40756923302742,2.65289804759424
ENSG00000109320,9130.96717585303,-2.7686021405716,0.157289720973253,-17.6019267084999,2.38085057701957e-69,4.09030129131962e-66,2.7686021405716,-6.81447323912947
ENSG00000109452,13.2873534105719,-1.03429280017685,0.363340823005519,-2.84661875211622,0.00441862453673691,0.0108423543519278,1.03429280017685,-2.04810942989566
ENSG00000109501,52.0093502072987,1.20094728515866,0.331653779556009,3.6210872879736,0.000293367506999017,0.000971911195363685,1.20094728515866,2.29890569448929
ENSG00000109534,147.555242254835,-1.25270164333574,0.15412589320282,-8.12778188858416,4.37217005103518e-16,1.030974843799e-14,1.25270164333574,-2.38287230808902
ENSG00000109654,37.003466435365,1.78603861175935,0.562794177701063,3.17352005853202,0.00150602495093376,0.00419635219182795,1.78603861175935,3.44866647767623
ENSG00000109756,2870.64451377195,-3.05044251389117,0.247638798671104,-12.3181122274081,7.23685393054759e-35,1.33892931336562e-32,3.05044251389117,-8.28466013212322
ENSG00000109762,29.1451529420149,1.42765803044066,0.395021482388784,3.61412757049894,0.000301360661160466,0.000994084133310316,1.42765803044066,2.69009669376082
ENSG00000109861,3785.45297567144,1.15573018846006,0.348920942479402,3.31229813907856,0.000925328766857048,0.00270886167240089,1.15573018846006,2.22797058960058
ENSG00000109911,102.944656000512,1.03022258094061,0.163415330645811,6.3043202670717,2.89461401989448e-10,2.92280673411008e-09,1.03022258094061,2.04233932197968
ENSG00000110047,5506.61312672735,-2.01235630664807,0.37936201038274,-5.30458045764201,1.12932425478112e-07,7.45403594291866e-07,2.01235630664807,-4.03440608571445
ENSG00000110077,439.77197116232,-3.21908260544176,0.231539023777462,-13.9029808147403,6.07573807784139e-44,2.0876236035463e-41,3.21908260544176,-9.31194544080205
ENSG00000110079,524.032149170092,-1.74409221530692,0.663828412129912,-2.62732384368869,0.00860593876821473,0.0193665830139503,1.74409221530692,-3.34984006088065
ENSG00000110104,120.14125686419,-1.43794613948864,0.277932135213132,-5.17373112823372,2.29464961252567e-07,1.42024993516386e-06,1.43794613948864,-2.70934880425496
ENSG00000110218,712.821538996047,-1.04609700061131,0.178505218190295,-5.86031608048632,4.61986960717177e-09,3.84754514514181e-08,1.04609700061131,-2.06493590371061
ENSG00000110237,12.4309192124777,1.12303922521897,0.497647549405355,2.25669598204774,0.0240270780935614,0.0473455089551318,1.12303922521897,2.1780532486301
ENSG00000110330,1106.3359589991,-1.08891965829852,0.117543523911226,-9.26396982211383,1.96969490648626e-20,7.92225784127218e-19,1.08891965829852,-2.12714688460517
ENSG00000110455,13.3115062335937,-1.28317107231932,0.457545916227187,-2.80446404789281,0.00504003081243878,0.0121979091467878,1.28317107231932,-2.43373328810444
ENSG00000110583,38.7253633437012,1.99299882719873,0.296424208584926,6.72346849372706,1.77448867319422e-11,2.15773516520058e-10,1.99299882719873,3.98063565132517
ENSG00000110717,239.332274655721,1.08373231628392,0.170776311480333,6.34591710577332,2.21104271726618e-10,2.27070877180556e-09,1.08373231628392,2.11951226707274
ENSG00000110721,245.555369719121,2.00880449476455,0.217624378723387,9.23060415633789,2.6910968700373e-20,1.06457667628515e-18,2.00880449476455,4.02448588324804
ENSG00000110777,78.7716483276468,-1.56606347536998,0.330527298987548,-4.73807603840002,2.1575685936379e-06,1.11216973455163e-05,1.56606347536998,-2.96095686864458
ENSG00000110799,83.9207645726527,-1.44718696565482,0.276980178089956,-5.2248755691998,1.74272262682949e-07,1.10537881383182e-06,1.44718696565482,-2.72675856517155
ENSG00000110848,64.2310527802328,-3.15378593884824,0.384125886845359,-8.21029263283649,2.20650068691578e-16,5.415383114459e-15,3.15378593884824,-8.89988033909547
ENSG00000110876,523.296607238252,2.08238986479048,0.255806770345345,8.14047987072118,3.93714292216444e-16,9.35732821777658e-15,2.08238986479048,4.23508188664309
ENSG00000110880,6993.24567226388,1.50406588583627,0.141809272689357,10.6062590782129,2.78684708966109e-26,2.05611184664198e-24,1.50406588583627,2.83640960320469
ENSG00000110921,51.3541803213306,1.00079237688574,0.318079825923566,3.14635602550357,0.0016531863181326,0.00456200520006028,1.00079237688574,2.00109876932158
ENSG00000110931,963.315046106372,-1.54534808219144,0.187948826071029,-8.22217469774153,1.99845792868171e-16,4.98134076304374e-15,1.54534808219144,-2.91874481548631
ENSG00000110944,275.120414872582,-2.72999229558307,0.8009163331513,-3.40858611890407,0.000653004700733786,0.00198409159449836,2.72999229558307,-6.63452093612279
ENSG00000111012,137.409802947432,1.74081643663437,0.435005399573685,4.00182719189327,6.28551998220194e-05,0.000240195943139372,1.74081643663437,3.34224255362379
ENSG00000111077,9.67231744865106,-1.0377411175718,0.461484810080622,-2.24870048786765,0.0245315581291782,0.0482509396634299,1.0377411175718,-2.05301065870936
ENSG00000111110,195.127613821445,1.46257936282922,0.315890097471491,4.63002599491495,3.6561982996188e-06,1.81018693911963e-05,1.46257936282922,2.75600663794099
ENSG00000111181,63.5993725460065,-1.11276561512589,0.404921449566594,-2.74810241916533,0.00599412819259648,0.014226442795375,1.11276561512589,-2.16259815577716
ENSG00000111206,16.4120657657373,-1.52595194051831,0.464663187158319,-3.28399576874246,0.00102346458956865,0.00296012148969518,1.52595194051831,-2.87976670379574
ENSG00000111331,3271.90393168388,-3.77405364230863,0.658322901432785,-5.73283055183818,9.87682947673738e-09,7.9080393666607e-08,3.77405364230863,-13.6805435069886
ENSG00000111335,3684.06232781225,-4.36369356508598,0.735547275966572,-5.93258068878266,2.98209750909946e-09,2.55432369262323e-08,4.36369356508598,-20.5874546244416
